lncrna-length,mrna-length,lncrna-GC%,mrna-GC%,lncrna-rel_acc_len_ratio,mrna-rel_acc_len_ratio,hybrid_energy(kcal/mol),lncrna_rel_GC_ratio,Target
1954,16321,0.496417605,0.549108511,0.127430911,0.336989155,-113.1,0.371539225,0
3489,12019,0.422757237,0.447874199,0.210948696,0.213245694,-314.1,0.309377299,0
922,7311,0.6008676789999999,0.522637122,0.292841649,0.164409793,-92.7,0.459329342,0
2337,8702,0.46940522,0.3982992420000001,0.171587505,0.213743967,-183.7,0.291517344,0
4456,4840,0.425718133,0.34214876,0.203770197,0.251446281,-191.6,0.238542616,0
2529,509,0.391459075,0.493123772,0.237643337,0.341846758,-38.9,0.420238095,0
8498,4407,0.353141916,0.371454504,0.23970346,0.200136147,-275.2,0.31452729100000004,0
1621,8751,0.566933991,0.561421552,0.117828501,0.159867444,-119.5,0.438932191,0
5714,5507,0.590304515,0.475031778,0.12583129199999998,0.161249319,-248.3,0.447923163,0
8779,571,0.403462809,0.437828371,0.187037248,0.222416813,-58.3,0.251966526,1
368,917,0.54076087,0.664122137,0.095108696,0.13740458,-14.0,0.166666667,0
8498,2732,0.353141916,0.455710102,0.23970346,0.231698389,-249.8,0.316435375,0
4190,8003,0.454892601,0.61589404,0.213842482,0.281144571,-186.5,0.324853893,0
362,925,0.458563536,0.515675676,0.212707182,0.08864864900000001,-1.4,0.041666667,0
4320,12317,0.557175926,0.5545993339999999,0.136805556,0.158561338,-301.8,0.457921466,0
2390,5359,0.571129707,0.375816384,0.145188285,0.16346333300000002,-154.3,0.392134933,0
2390,1480,0.571129707,0.618918919,0.145188285,0.354054054,-89.7,0.417304711,0
2364,3435,0.481387479,0.390393013,0.164128596,0.211935953,-127.1,0.327175542,1
8545,1575,0.40514921,0.538412698,0.18502048,0.17206349199999998,-139.3,0.318278708,1
8545,3061,0.40514921,0.5423064360000001,0.18502048,0.15191114,-221.4,0.311749602,1
9701,6347,0.466343676,0.39404443,0.21750335,0.165905152,-358.4,0.352269474,0
200,1260,0.53,0.58015873,0.455,0.130952381,-16.6,0.225,0
3532,1752,0.379671574,0.572488584,0.223103058,0.212899543,-104.0,0.324480853,1
9701,4840,0.466343676,0.34214876,0.21750335,0.251446281,-369.7,0.323821467,0
22743,2509,0.440531152,0.557592666,0.187662138,0.140294938,-226.6,0.400895968,1
362,4811,0.458563536,0.5977967160000001,0.212707182,0.102265641,-14.1,0.108843537,0
22743,2205,0.440531152,0.590929705,0.187662138,0.103401361,-160.2,0.414702123,1
8302,3416,0.408335341,0.590749415,0.186942905,0.166276347,-188.7,0.34221217200000004,1
1687,8751,0.557794902,0.561421552,0.12566686400000002,0.159867444,-109.0,0.436547426,0
1961,8003,0.626721061,0.61589404,0.159102499,0.281144571,-82.0,0.390650569,0
3918,16321,0.529862175,0.549108511,0.219754977,0.336989155,-248.1,0.428389238,0
129,509,0.457364341,0.493123772,0.263565891,0.341846758,-13.9,0.201923077,0
22743,885,0.440531152,0.5943502820000001,0.187662138,0.125423729,-97.1,0.413743476,1
4456,4407,0.425718133,0.371454504,0.203770197,0.200136147,-199.6,0.299603534,1
922,4447,0.6008676789999999,0.403418035,0.292841649,0.22554531100000005,-88.2,0.463193516,0
1227,509,0.509372453,0.493123772,0.096169519,0.341846758,-30.7,0.269078743,0
5018,509,0.365683539,0.493123772,0.137704265,0.341846758,-58.4,0.362284382,0
3756,2423,0.479499468,0.5522080070000001,0.126996805,0.133305819,-114.2,0.35929225200000003,1
368,8003,0.54076087,0.61589404,0.095108696,0.281144571,-19.4,0.166666667,0
362,1234,0.458563536,0.399513776,0.212707182,0.212317666,-12.1,0.086309524,0
200,886,0.53,0.41986456,0.455,0.23476298,-28.8,0.32708333300000003,0
10120,12317,0.51798419,0.5545993339999999,0.157213439,0.158561338,-540.3,0.37274953,0
3805,12317,0.429434954,0.5545993339999999,0.193429698,0.158561338,-299.4,0.325766659,0
19296,5744,0.411795191,0.511142061,0.242278192,0.166086351,-424.1,0.288656423,0
604,8702,0.440397351,0.3982992420000001,0.109271523,0.213743967,-28.8,0.304558405,0
922,2351,0.6008676789999999,0.346660995,0.292841649,0.258188005,-82.5,0.434374469,0
1471,1212,0.356220258,0.742574257,0.298436438,0.069306931,-37.6,0.29754329,0
10068,2649,0.517977751,0.423178558,0.155145014,0.231408079,-250.3,0.378447714,0
8545,2548,0.40514921,0.614992151,0.18502048,0.107535322,-155.3,0.314737544,1
1595,3420,0.5755485889999999,0.597076023,0.119122257,0.129824561,-61.5,0.443751982,1
362,3979,0.458563536,0.361648655,0.212707182,0.255591857,-19.0,0.119047619,0
3756,2909,0.479499468,0.4314197320000001,0.126996805,0.15606737699999998,-108.5,0.379011833,1
10068,3897,0.517977751,0.434693354,0.155145014,0.240441365,-307.6,0.357367449,0
3992,2351,0.533567134,0.346660995,0.230711423,0.258188005,-137.2,0.368847513,0
5822,1547,0.588801099,0.488687783,0.126417039,0.116354234,-107.9,0.508838384,0
3572,4407,0.356103024,0.371454504,0.207446809,0.200136147,-189.1,0.241379584,1
7201,6738,0.506179697,0.561145741,0.201638661,0.22202434,-271.6,0.375113548,0
1059,1480,0.517469311,0.618918919,0.094428706,0.354054054,-26.4,0.2598557,0
8779,1335,0.403462809,0.591011236,0.187037248,0.179026217,-113.6,0.289724385,1
2115,8702,0.523404255,0.3982992420000001,0.156501182,0.213743967,-119.9,0.348006435,0
10194,8426,0.518246027,0.5553050079999999,0.15636649,0.164372181,-425.0,0.386541214,0
673,4407,0.424962853,0.371454504,0.203566122,0.200136147,-42.9,0.326370851,1
22743,2851,0.440531152,0.558400561,0.187662138,0.112942827,-248.7,0.399564108,1
3873,7158,0.566485928,0.411846885,0.132713659,0.197122101,-201.0,0.394945625,0
22743,1361,0.440531152,0.656135195,0.187662138,0.09331374,-118.1,0.415101986,1
3756,1980,0.479499468,0.603535354,0.126996805,0.116666667,-99.2,0.387629166,1
1621,8305,0.566933991,0.634075858,0.117828501,0.094521373,-73.6,0.44925483,0
1621,5359,0.566933991,0.375816384,0.117828501,0.16346333300000002,-77.3,0.422324259,0
563,3449,0.44937833,0.583647434,0.131438721,0.166425051,-41.1,0.361127144,1
922,6487,0.6008676789999999,0.439648528,0.292841649,0.215045476,-107.8,0.487053649,0
10194,6576,0.518246027,0.531173966,0.15636649,0.149635036,-369.6,0.355018901,0
5439,12019,0.4145982720000001,0.447874199,0.229086229,0.213245694,-360.0,0.312650683,0
4139,5359,0.507852138,0.375816384,0.159700411,0.16346333300000002,-221.5,0.362494343,0
3756,1327,0.479499468,0.592313489,0.126996805,0.168048229,-86.3,0.415292137,1
5018,4447,0.365683539,0.403418035,0.137704265,0.22554531100000005,-198.8,0.277620922,0
1765,4407,0.559773371,0.371454504,0.145609065,0.200136147,-91.7,0.35998023,1
22743,3137,0.440531152,0.5329933060000001,0.187662138,0.16799489999999995,-327.9,0.390531744,1
3756,1853,0.479499468,0.617377226,0.126996805,0.109552078,-87.9,0.436397959,1
3992,3606,0.533567134,0.409040488,0.230711423,0.245146977,-245.5,0.3737078820000001,0
22743,1762,0.440531152,0.621452894,0.187662138,0.167423383,-226.4,0.459611718,1
2390,4127,0.571129707,0.431790647,0.145188285,0.21541071,-133.1,0.436023368,1
4320,3542,0.557175926,0.40203275,0.136805556,0.203839639,-159.9,0.427572016,0
621,3449,0.449275362,0.583647434,0.156199678,0.166425051,-58.6,0.374039092,1
1735,514,0.614409222,0.439688716,0.195389049,0.274319066,-25.7,0.445238095,0
5714,8434,0.590304515,0.58050747,0.12583129199999998,0.13244012300000002,-263.3,0.42689733,0
1698,4407,0.314487633,0.371454504,0.28621908100000004,0.200136147,-124.8,0.243402655,1
2959,12019,0.378506252,0.447874199,0.24028388,0.213245694,-262.7,0.290245087,0
424,8305,0.356132075,0.634075858,0.20990566,0.094521373,-21.3,0.191234254,0
10194,6477,0.518246027,0.61803304,0.15636649,0.107457156,-345.1,0.386168085,0
8545,1948,0.40514921,0.700205339,0.18502048,0.092402464,-109.1,0.360895096,1
5714,5553,0.590304515,0.590491626,0.12583129199999998,0.149648838,-209.7,0.482237289,0
734,4407,0.448228883,0.371454504,0.173024523,0.200136147,-62.3,0.265761322,1
3347,3979,0.494771437,0.361648655,0.19749029,0.255591857,-188.0,0.320418076,0
3795,3979,0.428722003,0.361648655,0.17997365,0.255591857,-199.5,0.332280023,0
10120,1267,0.51798419,0.493291239,0.157213439,0.131018153,-103.9,0.402107681,1
200,830,0.53,0.601204819,0.455,0.121686747,-10.2,0.333333333,0
1603,16321,0.343730505,0.549108511,0.17716781,0.336989155,-104.0,0.296381618,0
5018,6584,0.365683539,0.491950182,0.137704265,0.195777643,-227.5,0.28304645300000003,0
10068,5167,0.517977751,0.48345268,0.155145014,0.166053803,-320.1,0.377379077,0
2296,4127,0.418989547,0.431790647,0.153745645,0.21541071,-101.5,0.280682638,1
500,8305,0.36,0.634075858,0.29,0.094521373,-41.9,0.342126623,0
8779,4246,0.403462809,0.6321243520000001,0.187037248,0.124587847,-245.4,0.333512642,1
5714,8305,0.590304515,0.634075858,0.12583129199999998,0.094521373,-234.6,0.445078463,0
2730,12019,0.550915751,0.447874199,0.176190476,0.213245694,-214.5,0.40960335,0
22743,448,0.440531152,0.607142857,0.187662138,0.15401785699999998,-50.8,0.402777778,1
10068,5553,0.517977751,0.590491626,0.155145014,0.149648838,-356.7,0.392400018,0
5822,8702,0.588801099,0.3982992420000001,0.126417039,0.213743967,-255.4,0.428851541,0
1957,1752,0.536024527,0.572488584,0.16555953,0.212899543,-87.7,0.394292353,1
22743,509,0.440531152,0.536345776,0.187662138,0.174852652,-69.7,0.339531025,1
22743,904,0.440531152,0.710176991,0.187662138,0.109513274,-82.4,0.428948318,1
22743,2949,0.440531152,0.562563581,0.187662138,0.13055273,-301.8,0.387092833,1
3992,8702,0.533567134,0.3982992420000001,0.230711423,0.213743967,-262.1,0.412009657,0
362,1480,0.458563536,0.618918919,0.212707182,0.354054054,-8.3,0.086309524,0
10068,8305,0.517977751,0.634075858,0.155145014,0.094521373,-289.8,0.380730675,0
5822,3288,0.588801099,0.5261557179999999,0.126417039,0.175486618,-189.8,0.4623414420000001,0
9701,4785,0.466343676,0.49968652,0.21750335,0.183908046,-310.2,0.387506028,0
200,3543,0.53,0.655659046,0.455,0.096810612,-27.6,0.408333333,0
8498,6995,0.353141916,0.5601143670000001,0.23970346,0.15968549,-361.8,0.320379055,0
2278,16321,0.465759438,0.549108511,0.195346795,0.336989155,-162.4,0.386107617,0
3446,12019,0.349680789,0.447874199,0.216482879,0.213245694,-262.6,0.258360885,0
2356,11062,0.630730051,0.565449286,0.165534805,0.13532815,-159.3,0.517186479,0
842,509,0.605700713,0.493123772,0.242280285,0.341846758,-28.1,0.425253913,0
1992,8702,0.457329317,0.3982992420000001,0.178212851,0.213743967,-170.3,0.324485357,0
1924,16321,0.5031185029999999,0.549108511,0.12993763,0.336989155,-104.0,0.391194255,0
8779,1988,0.403462809,0.570422535,0.187037248,0.12676056300000002,-134.6,0.38357141,1
10194,5151,0.518246027,0.462240342,0.15636649,0.211026985,-364.5,0.3766189620000001,0
2356,1240,0.630730051,0.35,0.165534805,0.204032258,-57.7,0.4384903020000001,0
9994,5553,0.5177106260000001,0.590491626,0.15599359599999998,0.149648838,-351.5,0.398434496,0
2051,4840,0.29985373,0.34214876,0.228668942,0.251446281,-120.6,0.210238516,0
362,1358,0.458563536,0.6664212079999999,0.212707182,0.069955817,-6.8,0.05952381,0
4665,509,0.520257235,0.493123772,0.199571275,0.341846758,-48.6,0.43172599,0
1735,8305,0.614409222,0.634075858,0.195389049,0.094521373,-93.6,0.400192368,0
362,8702,0.458563536,0.3982992420000001,0.212707182,0.213743967,-23.5,0.113095238,0
2356,3606,0.630730051,0.409040488,0.165534805,0.245146977,-185.0,0.493542599,0
1367,8426,0.350402341,0.5553050079999999,0.307973665,0.164372181,-121.0,0.225793373,0
8779,888,0.403462809,0.601351351,0.187037248,0.103603604,-66.7,0.3576226220000001,1
22743,2088,0.440531152,0.617337165,0.187662138,0.124521073,-170.0,0.404093359,1
1419,8702,0.36645525,0.3982992420000001,0.279069767,0.213743967,-139.5,0.229011629,0
129,1057,0.457364341,0.741721854,0.263565891,0.145695364,-10.3,0.222870879,0
22743,625,0.440531152,0.5168,0.187662138,0.1632,-75.3,0.354957469,1
1093,1752,0.405306496,0.572488584,0.227813358,0.212899543,-69.6,0.333416322,1
2356,508,0.630730051,0.5433070870000001,0.165534805,0.253937008,-63.1,0.531446331,0
1303,1212,0.397544129,0.742574257,0.27321565600000003,0.069306931,-18.9,0.265604396,0
4139,8003,0.507852138,0.61589404,0.159700411,0.281144571,-234.2,0.382518135,0
922,5359,0.6008676789999999,0.375816384,0.292841649,0.16346333300000002,-100.0,0.451124404,0
3756,2548,0.479499468,0.614992151,0.126996805,0.107535322,-113.2,0.377942359,1
1621,7158,0.566933991,0.411846885,0.117828501,0.197122101,-90.0,0.417811743,0
1731,758,0.573079145,0.546174142,0.138070479,0.129287599,-23.8,0.397222222,1
4360,12317,0.433027523,0.5545993339999999,0.195642202,0.158561338,-227.4,0.26407213,0
3873,509,0.566485928,0.493123772,0.132713659,0.341846758,-52.7,0.30702508300000003,0
8498,5361,0.353141916,0.515015855,0.23970346,0.164521544,-296.6,0.29036658,0
1687,4840,0.574392413,0.34214876,0.134558388,0.251446281,-71.3,0.403088986,0
200,1332,0.53,0.573573574,0.455,0.116366366,-13.7,0.269444444,0
200,1240,0.53,0.35,0.455,0.204032258,-16.2,0.225,0
1004,1752,0.448207171,0.572488584,0.151394422,0.212899543,-30.4,0.291481938,1
3756,448,0.479499468,0.607142857,0.126996805,0.15401785699999998,-39.3,0.488596491,1
3772,8702,0.427889714,0.3982992420000001,0.176299046,0.213743967,-219.8,0.306790923,0
1714,8702,0.577596266,0.3982992420000001,0.121353559,0.213743967,-76.1,0.388075174,0
4190,16321,0.454892601,0.549108511,0.213842482,0.336989155,-222.4,0.336657466,0
368,947,0.54076087,0.586061246,0.095108696,0.281942978,-14.3,0.207070707,0
717,2120,0.592747559,0.602830189,0.167364017,0.145754717,-22.3,0.357078853,1
7282,6477,0.495193628,0.61803304,0.187723153,0.107457156,-272.4,0.368001961,0
1961,8305,0.626721061,0.634075858,0.159102499,0.094521373,-80.2,0.370112254,0
22743,1554,0.440531152,0.572715573,0.187662138,0.144787645,-143.6,0.424712132,1
988,4127,0.555668016,0.431790647,0.149797571,0.21541071,-68.4,0.523953824,1
368,5359,0.54076087,0.375816384,0.095108696,0.16346333300000002,-14.1,0.207070707,0
1670,3979,0.578443114,0.361648655,0.166467066,0.255591857,-86.6,0.416125541,0
1253,8305,0.575418994,0.634075858,0.221069433,0.094521373,-94.9,0.437538245,0
5439,5359,0.4145982720000001,0.375816384,0.229086229,0.16346333300000002,-248.1,0.314683161,0
1731,1475,0.573079145,0.5125423729999999,0.138070479,0.223050847,-27.2,0.318655303,1
8779,1584,0.403462809,0.6837121209999999,0.187037248,0.09280303,-95.7,0.32429999,1
2356,3824,0.630730051,0.497646444,0.165534805,0.166056485,-143.3,0.49822461,0
22743,1977,0.440531152,0.653009611,0.187662138,0.111279717,-191.1,0.469761923,1
3092,12019,0.465394567,0.447874199,0.193725744,0.213245694,-247.3,0.308219863,0
2362,5553,0.6303979679999999,0.590491626,0.16426757,0.149648838,-181.1,0.4992240220000001,0
368,5744,0.54076087,0.511142061,0.095108696,0.166086351,-16.8,0.166666667,0
518,8702,0.405405405,0.3982992420000001,0.32046332,0.213743967,-77.3,0.307997444,0
200,3176,0.53,0.498425693,0.455,0.170654912,-19.1,0.225,0
4671,8702,0.409762364,0.3982992420000001,0.235067437,0.213743967,-263.7,0.290108249,0
200,2412,0.53,0.70066335,0.455,0.095356551,-20.1,0.32708333300000003,0
3756,8003,0.479499468,0.61589404,0.126996805,0.281144571,-253.7,0.395583605,0
8498,5550,0.353141916,0.542342342,0.23970346,0.161441441,-280.1,0.292996709,0
22743,1266,0.440531152,0.624802528,0.187662138,0.210900474,-213.0,0.450080274,1
922,6995,0.6008676789999999,0.5601143670000001,0.292841649,0.15968549,-154.9,0.489437097,0
4320,8003,0.557175926,0.61589404,0.136805556,0.281144571,-231.2,0.418922012,0
9994,16321,0.5177106260000001,0.549108511,0.15599359599999998,0.336989155,-466.7,0.396566854,0
1419,514,0.36645525,0.439688716,0.279069767,0.274319066,-36.4,0.226133787,0
5822,1480,0.588801099,0.618918919,0.126417039,0.354054054,-110.6,0.470770202,0
1260,1752,0.461111111,0.572488584,0.208730159,0.212899543,-56.4,0.289969539,1
22743,1894,0.440531152,0.630411827,0.187662138,0.063357973,-115.4,0.432049675,1
1367,4840,0.350402341,0.34214876,0.307973665,0.251446281,-130.2,0.239061272,0
2362,1193,0.6303979679999999,0.577535624,0.16426757,0.168482816,-55.7,0.438644689,1
10068,4127,0.517977751,0.431790647,0.155145014,0.21541071,-320.7,0.368338272,0
453,12317,0.390728477,0.5545993339999999,0.26931567300000003,0.158561338,-52.8,0.212768772,0
7282,8751,0.495193628,0.561421552,0.187723153,0.159867444,-368.9,0.3671741770000001,0
22743,1327,0.440531152,0.578749058,0.187662138,0.178598342,-154.3,0.4407914020000001,1
10120,3824,0.51798419,0.497646444,0.157213439,0.166056485,-292.6,0.383735644,0
7201,8751,0.506179697,0.561421552,0.201638661,0.159867444,-385.7,0.370392567,0
1749,8751,0.52544311,0.561421552,0.161806747,0.159867444,-151.4,0.4496115,0
2362,3542,0.6303979679999999,0.40203275,0.16426757,0.203839639,-108.4,0.503976949,0
1961,2505,0.626721061,0.371257485,0.159102499,0.188822355,-51.9,0.443409248,0
2364,1906,0.481387479,0.451206716,0.164128596,0.174711438,-90.9,0.29411891,1
1059,8305,0.517469311,0.634075858,0.094428706,0.094521373,-37.0,0.226154401,0
2362,7158,0.6303979679999999,0.411846885,0.16426757,0.197122101,-173.8,0.499829271,0
1714,16321,0.577596266,0.549108511,0.121353559,0.336989155,-67.0,0.464639406,0
129,1894,0.457364341,0.630411827,0.263565891,0.063357973,-7.9,0.132478632,0
670,3449,0.444776119,0.583647434,0.141791045,0.166425051,-48.7,0.370987654,1
652,16321,0.481595092,0.549108511,0.161042945,0.336989155,-37.5,0.355820106,0
22743,2742,0.440531152,0.627279358,0.187662138,0.142231947,-255.7,0.404061137,1
855,4127,0.350877193,0.431790647,0.228070175,0.21541071,-81.9,0.284415584,1
1852,4127,0.444924406,0.431790647,0.179265659,0.21541071,-93.3,0.305046935,1
5822,1477,0.588801099,0.360189573,0.126417039,0.148950575,-77.7,0.359202005,0
2660,16321,0.442481203,0.549108511,0.19887218,0.336989155,-147.7,0.313743302,0
8545,3308,0.40514921,0.659008464,0.18502048,0.106711004,-190.5,0.370244162,1
1793,8434,0.317902956,0.58050747,0.27495817100000003,0.13244012300000002,-144.6,0.277391522,0
692,12317,0.645953757,0.5545993339999999,0.180635838,0.158561338,-90.5,0.452105672,0
10120,3288,0.51798419,0.5261557179999999,0.157213439,0.175486618,-292.6,0.391793459,0
8302,1795,0.408335341,0.60724234,0.186942905,0.170473538,-163.0,0.341204194,1
1698,2351,0.314487633,0.346660995,0.28621908100000004,0.258188005,-91.1,0.292634962,0
3285,11062,0.501978691,0.565449286,0.144596651,0.13532815,-199.3,0.370714343,0
200,1347,0.53,0.67112101,0.455,0.077951002,-12.1,0.377777778,0
10194,4454,0.518246027,0.383924562,0.15636649,0.197350696,-340.2,0.35744545,0
2956,8702,0.465832206,0.3982992420000001,0.212787551,0.213743967,-237.2,0.307378327,0
200,2591,0.53,0.5997684289999999,0.455,0.097259745,-15.5,0.225,0
10194,4199,0.518246027,0.667778042,0.15636649,0.105025006,-279.2,0.420623556,0
2959,2351,0.378506252,0.346660995,0.24028388,0.258188005,-147.9,0.278680802,0
1793,8751,0.317902956,0.561421552,0.27495817100000003,0.159867444,-193.9,0.24279776600000005,0
5822,2723,0.588801099,0.512669849,0.126417039,0.275431509,-168.7,0.478267566,0
510,8003,0.454901961,0.61589404,0.11372549,0.281144571,-31.7,0.280050505,0
1595,4407,0.5755485889999999,0.371454504,0.119122257,0.200136147,-66.0,0.443906744,0
3756,3543,0.479499468,0.655659046,0.126996805,0.096810612,-121.3,0.37214762,1
692,5359,0.645953757,0.375816384,0.180635838,0.16346333300000002,-73.8,0.439242808,0
3756,3244,0.479499468,0.533292232,0.126996805,0.159679408,-134.4,0.391077011,1
2730,8751,0.550915751,0.561421552,0.176190476,0.159867444,-216.5,0.35815003100000004,0
368,3282,0.54076087,0.660268129,0.095108696,0.101462523,-11.9,0.207070707,0
1148,12317,0.62456446,0.5545993339999999,0.222996516,0.158561338,-114.8,0.434606022,0
